EXOXXEOXO, 1
EOXEEXOEX, 1
XOOOXXXOX, 1
EEXEXEXOO, 1
OEXOXXXEO, 1
XEOEXEEOX, 1
OEXEEXOEX, 1
EEXEEXOOX, 1
EEOXXXOEE, 1
EXEEXEOXO, 1
OEXEXOXEE, 1
EOEEOXXOX, -1
OEOOXOXXX, 1
OXXXXOOXO, 1
XEEOXOXOX, 1
EXOXXEOXO, 1
OOXEEXEEX, 1
OXEEXEEXO, 1
EXOOXEEXE, 1
EOXOEXXOX, 1
XEOXXOOEX, 1
EXEEXEOXO, 1
XXOOXXXOO, 0
XEOXOXOEE, -1
EXOXOEOEE, -1
OEXOOXXEO, -1
XXEOOOEEE, -1
OOOEEEXXE, -1
OXXOOOXOX, -1
EEOEEOXXO, -1
OOXOXEXEE, 1
OEEEEOXXX, 1
XOEOXEEEX, 1
XOEXOOXXE, 1
XXOXOEXEO, 1
XXXEEOEEO, 1
EXOEXOEXE, 1
EXOXOEOEX, -1
EXOOXEOXE, 1
OXOXXOXEO, -1
EEEOOOXXE, -1
OOXEOXEXO, -1
EXOEOXOOX, -1
EEEEXXOOO, -1
XOOEOXOXE, -1
EXEEXEOOO, -1
EEEEXXOOO, -1
EOEXXXOOE, 1
XOXEXEOOX, 1
XEEXEEXOO, 1
XXEEXEOOO, -1
OEXOOXEEX, 1
XEEOXOEEX, 1
XOEXOEXEE, 1
EOOEEEXXX, 1
EEOXOXOEX, -1
EEXOOOXEE, -1
OOOXEXEEE, -1
XEEEXEOOO, -1
OXXXOOEEO, -1
EEXOOXEOX, 1
XOEEOXXOE, -1
XXXOEEOOE, 1
XXOOOXXOX, 0
EXOOXEEXE, 1
XOOXXOOXX, 1
OEXXXOXEO, 1
OOEEEEXXX, 1
XOOOXXXXO, 0
OXXXOEEEO, -1
EXOEEOXEO, -1
XOOEOXEOX, -1
XXOOOEOXE, -1
OEXOOXEXO, -1
XEEOOOXEE, -1
OOEXOEXOX, -1
EEXOOOEEX, -1
EEOEXOXEO, -1
XXXEEOOOE, 1
XEOEXOEXO, -1
EOXXOEEOE, -1
OXEEOEXEO, -1
XOEEOEEOX, -1
XOEEOEXOE, -1
EOXXOEEOE, -1
OXEEOEEXO, -1
OOXOEXEEX, 1
XXXEEOEEO, 1
XEEOXEEOX, 1
XEOOXEXOX, 1
OXEXOEEXO, -1
EOEOEOXXX, 1
EOEXOXEOX, -1
XEXOOOEEE, -1
XXXEOOEOE, 1
OXEOXEOEX, -1
OEEOEXOXE, -1
EOXEOEEOX, -1
EEOXOEOEX, -1
OXXEOEEEO, -1
XEOEXOOEX, 1
XOXXEOXOE, 1
XEEEXOEOX, 1
OOEXXXEEE, 1
OXOXOEOXX, -1
XEOOOOXXE, -1
OEEXOEXEO, -1
EXEXEEOOO, -1
OEXEOEXEO, -1
EEXOXOXEO, 1
OEXXOXOXO, -1
EEOEOEOXX, -1
EEEEXXOOO, -1
EOEXOXEOE, -1
EOXOXOXEE, 1
EEXOOOXXE, -1
OEEEOXEXO, -1
EXXOOOEEE, -1
OOXXXOOXO, 0
EEXOOOEXE, -1
OOOEXXEEE, -1
OOOEEEXXE, -1
EOEXXXEOO, 1
EEXEXEXOO, 1
EEEEOOXXX, 1
OEEXOEXXO, -1
EEXEXEOOO, -1
EXOEXEOXO, 1
XEOEXOEEX, 1
EEXOEXEOX, 1
XOEXOXEOE, -1
OOOEXXOXE, -1
OXEEOEEXO, -1
OXXOXEOEO, -1
XOXEOEEOE, -1
OXEEXEOXO, 1
XOXOXXOXO, 0
XXEEEXOOO, -1
OOOXEEEEX, -1
EXEOOOEEX, -1
OXOEXOEXE, 1
OEXEEXOEX, 1
EOEOEEXXX, 1
OXEEXEOXE, 1
XOXOXEXEO, 1
OXOXOXXOX, 0
OOOXXEOXX, -1
EXEXEEOOO, -1
OEEEOXXEO, -1
XEEOOOEXE, -1
OXXXOOOOX, 0
EOOEOEXXX, 1
XXOEXOEOX, 1
EOEEEOXXX, 1
XEEXXEOOO, -1
XEOEEOEXO, -1
XEXXEOOOO, -1
XEOOXXOOX, 1
XEEXXEOOO, -1
XXOEOXOEO, -1
OOOEXOEXX, -1
XEEXOOXEO, 1
OEEXXXEOE, 1
XXXOOXEOE, 1
EXOEXOXEO, -1
EEXOOXEOX, 1
OXEOEEOXX, -1
OOXEEXEOX, 1
XEEOXEEOX, 1
XOXOXOOXX, 1
EOXXOEEOX, -1
EEEOOOEXX, -1
XOXOOOOXX, -1
OOOXEEXXO, -1
OEXXOEOXO, -1
OOOOXXXXO, -1
XEOXEXOOO, -1
EEOXOEOXE, -1
EEXOOXEOX, 1
OOXXOEXXO, -1
XXXEOEOOE, 1
OEEXOOXXX, 1
EOXEEXEOX, 1
EEOXXXEEO, 1
XOXXOXOOE, -1
EXXOOOEEE, -1
OOOOEXXEX, -1
EEOEOXOEX, -1
OEEEOEXXO, -1
OOOXEOXXE, -1
EEOXXXEOO, 1
EEOOEEXXX, 1
XXOXOEOEE, -1
OOOEXEEXE, -1
EOEXXXEOO, 1
XXXEOEOEE, 1
OEEXXXEOE, 1
EOEEOEXXX, 1
OOEXXXOXE, 1
OXEOXEOEX, -1
XEEOOOXEE, -1
XOEEOEXOE, -1
XOOOXOXXO, -1
EOOOOXXXX, 1
XOXEOEEOX, -1
EOEEOEXOX, -1
EOEXOXEOE, -1
EEOEEOXXO, -1
OOEXOEXOX, -1
OEEOXXOEE, -1
EEXEXOXOO, 1
XXXEEEOEO, 1
XXXOOXEEO, 1
EEOXXXEOE, 1
XOEEXEEOX, 1
XOXXEOXEO, 1
XXOOXXXOO, 0
EOXEEXEOX, 1
EXXOOOXEE, -1
EXXOOOEEE, -1
OEXEOXEEO, -1
OOEXXXOEE, 1
EEXEXEXOO, 1
EXOXOXOEE, -1
OEXEOXEOX, 1
OEXEXOXEE, 1
OXXXOEXOO, -1
OXEEOXEEO, -1
EEOXOEOXE, -1
OEXXOEOXO, -1
OXEXOEEEO, -1
OOXXXOOOX, 0
OOEXOXEOX, -1
OEEOXEOXE, -1
OOXXOEEOX, -1
EEOXEOEXO, -1
XEEXOOXEO, 1
OOXXOOXXX, 1
OXEXOEXEO, -1
EEEOOOXEX, -1
XXOOXXOOO, -1
OEXXOEEEO, -1
OOOXXEEEE, -1
EOEXOXEOE, -1
XEEOXOEOX, 1
OXOXXOXOX, 0
OXXOXXOOE, -1
OEXOXEXOE, 1
OXXXXOOOX, 0
XEXEEXOOO, -1
EEOXOEOEX, -1
XOOXXOEEO, -1
EEXEXOXOO, 1
EOXEEXEOX, 1
XOXEOXEOE, -1
EXEXEEOOO, -1
OXXEXOOXO, 1
XOOXEEXEE, 1
XXXEEEEOO, 1
XOXEXEXOO, 1
XXXEEOEEO, 1
EXOEXEEXO, 1
OOOXEEEXX, -1
OEXXXEOOO, -1
EXEOOOXEE, -1
EXOEEOXEO, -1
OEXOXEXOE, 1
EOXEXOXEE, 1
EXOOXEEXE, 1
XOXOXEXEO, 1
OEXEEXOEX, 1
OOXXXXEEO, 1
OEEEOEXXX, 1
OEXOXEXEE, 1
OEEEOEXXX, 1
XOOEOXOXX, -1
OEXXXEOOO, -1
XOEXOEEOE, -1
XEEXOEXOO, 1
OEXEXEXOE, 1
OXOOOXXXX, 1
EOXOEXOXX, 1
XXOXOEOEE, -1
XXOEOEOEE, -1
OXEOOXXEO, -1
XEOEOXOEE, -1
EEXOXOXEO, 1
OXEXXOOXE, 1
EEOXXXOEE, 1
XEOEXOXEO, -1
OOOEXEXEE, -1
OEEOEXOEX, -1
OOOEEXXEE, -1
EEXOOOEXE, -1
OEEOEXOXE, -1
OEEEOEXXO, -1
XXXEOOEEO, 1
XXEXOEXOO, 1
OXOEXXOXE, 1
XXXOEEEEO, 1
OEXEXEXOE, 1
EOEXXXOEE, 1
XEOXEOXEE, 1
EXEEXOEXO, 1
OXOXXOXOX, 0
XXXEOEEEO, 1
XXXEOOEOX, 1
XXXEEOOXO, 1
XXOEEOXEO, -1
OXEEOEXEO, -1
OOOEEEXXE, -1
OXEOEEOEX, -1
EEXXEEOOO, -1
OOEOEEXXX, 1
EOEOEEXXX, 1
EOEXXXEOE, 1
XEOEXOOXX, 1
XOEEOXEOX, -1
OEEOXXOEE, -1
EEEOOOXXE, -1
OEEXOEEXO, -1
XXOOOXXOO, 0
EXOEEOXEO, -1
EEOOEOXXX, 1
OOEXXXEEE, 1
XEXXEEOOO, -1
XEOEXOEEO, -1
EXEEXEOOO, -1
EOXEOXEOE, -1
OOOEXEXEE, -1
EXOXEOEEO, -1
EOXOOOXXE, -1
OOOOEXXEX, -1
OOOEXOXEX, -1
EEEEXXOOO, -1
OXEOXEOEE, -1
EEOEOXOEX, -1
EXOEOXOEE, -1
EEOXOEOXE, -1
OXXOXOOOX, -1
XOEOXEEOX, 1
EEXOOXEEX, 1
XEOXEEXOE, 1
XOEXEEXOE, 1
XXOXOOOEX, -1
EEOXOOXXO, -1
EOXEOXOEX, 1
EEOXXXEOE, 1
OOEEEEXXX, 1
EXOXOEOEX, -1
XXOEEOEEO, -1
EXOEOEOXE, -1
XOEEOEEOX, -1
OXEOXEOEE, -1
OXEOEEOXE, -1
EXOOXOEXE, 1
EOOXXXEEE, 1
EXXEXOXOO, 1
XOEEXOOXX, 1
XOXOXXOXO, 0
EEXOXOXEE, 1
EEOXXXEEO, 1
XEEXEOXEO, 1
EXOEOXOXE, -1
EEOXXOEEO, -1
OOOEEXXEE, -1
XEEEXEOOO, -1
EEXOOOEEX, -1
XXXEEOEOO, 1
XOXOOOEXX, -1
XOEXOEXEO, 1
OXEEOXEXO, -1
OOXXEXOOX, 1
EXOXEOXEO, -1
EOXEOXOEX, 1
XOEXEEXEO, 1
OOEXXXXOE, 1
XXEXEOXOO, 1
EXXEEXOOO, -1
OOXOXXXEO, 1
OXXEOEEXO, -1
OXOOXXXOO, 0
OEEOEXOEX, -1
OXOEXEOXE, 1
XXXOEXOOE, 1
XXXOEEEOE, 1
EOXEXOXEE, 1
OXXOEEOXE, -1
XEXOOOEOX, -1
EXOOOOXXE, -1
OOOOXXXOX, -1
OEEOEXOXE, -1
XXOEOEOEE, -1
EXOEXOEEO, -1
XXOOOEOXE, -1
XOOOXXOEX, 1
XEOEXOEXO, -1
XXXOEOEOE, 1
EEXOEXEOX, 1
XEOOOXOXX, -1
EEOXOXOEE, -1
OEXXOEEEO, -1
OXXOOOXEE, -1
OOOXEXEEE, -1
XXOXOEOOE, -1
EXEXEEOOO, -1
OEXOOOEXX, -1
OOXEEXOEX, 1
OEOXXXEEE, 1
XEOEXEOEX, 1
EEXEOXOEX, 1
XEOEXOXEO, -1
OXOOXXXOO, 0
OEXOEXEOX, 1
OXOXEOXXO, -1
OXOOXOXOX, 0
EEEXEXOOO, -1
OOOEXEEEX, -1
XEEOXOEOX, 1
XOEEXEOEX, 1
EOXEOXXOE, -1
OXEOEEOEX, -1
XEXEXOOOO, -1
XOEOOOEXX, -1
XXXEEOEOO, 1
OEEEEOXXX, 1
XOOEXEEEX, 1
XEOOXEEEX, 1
OOXEXXXOE, 1
EEXOOXEEX, 1
OOEXXXEEE, 1
XXOEEOXEO, -1
EXEEEXOOO, -1
EXOEEOEXO, -1
XXOEEOEEO, -1
EXOXEOEEO, -1
XEOXXOEOO, -1
XOOOXEOXX, 1
XEEEXXOOO, -1
OXXOEEOOX, -1
EXXOOOEXO, -1
XXOEEOXOO, -1
EEEXEXOOO, -1
EOXXOOEOX, -1
EOXOOXOXX, 1
XOEEXOEEX, 1
XOOOXEXEX, 1
EEOXXXEEO, 1
EOXOXEXEE, 1
EXOXOXOEE, -1
EXXEEEOOO, -1
XEOXOOXEE, 1
XOOEXEEEX, 1
XEXOOOEXE, -1
EOEXOEEOX, -1
XEOXOEOEE, -1
OOXXOOOXX, 0
XXXOEOXOO, 1
EOEEOEXXX, 1
EXEEXOOXE, 1
EOEXOXXOE, -1
XXOEOOEXO, -1
EXOEEOEXO, -1
OOOEXEEXE, -1
XOEEXEOOX, 1
EEXEEXOOX, 1
XOOXXEEOX, 1
OOEXOXXXO, -1
OXOOOXXOX, 0
OEEXOEXEO, -1
OOXEOXEEX, 1
XEXOXXOOO, -1
EEOEXOEXO, -1
OEEOXXOEE, -1
EXOOOXOXE, -1
XEOEXOEEO, -1
XOOOOXOXX, -1
EOXEXOXOE, 1
EOXEXOXEE, 1
OXXXOOXOX, 0
OEXOEXOXE, -1
XXOOXOEEO, -1
EEOXOEOXE, -1
OEEXOXEEO, -1
OOXEXOXEE, 1
OXXXOXEOO, -1
OOXEXEXOE, 1
XOEXEEXOE, 1
XXXOEOEOX, 1
EEXEOXEOX, 1
XEEXEOXEO, 1
XOXXOXOXO, 0
EXOXEOEXO, -1
OOXOEXEEX, 1
OEEEOXXXO, -1
XOOOXXEOX, 1
OXOEOXXXO, -1
OXEEXOOXE, 1
XEOXEEXOE, 1
EEXOOXEEX, 1
OXXEXEXOO, 1
EEEOOEXXX, 1
XOOXEOXXE, 1
OXOEXEOXX, 1
OXOXXXXOO, 1
XOOXOXXXO, 1
XEEOXEEOX, 1
EOEXXXEOE, 1
XXOXOOOEX, -1
XEOXOEOEE, -1
EEOXXXOOE, 1
EXOXOEOEX, -1
OEOXOXOEX, -1
OOOXEXEEE, -1
EOXEOEXOE, -1
OOOEXEEXE, -1
XEOOXOEEX, 1
XEEXXEOOO, -1
EEXOOXOEX, 1
XEEOOOXXE, -1
OOOXEEEXE, -1
XOOEXOEEX, 1
OOOXEXEEX, -1
XEOEXEOOX, 1
XEEXEEXOO, 1
XOXOOXXOE, -1
OEXEOEEXO, -1
XOXXOOOXO, 0
XEOXOEOEE, -1
XOEOXOEEX, 1
XEEOXOEEX, 1
OEXOXEOEX, -1
XOEXOEEOE, -1
XOEOXEOEX, 1
EEXEXEXOO, 1
XOOEXOEXX, 1
OEXEXEXEO, 1
XXOEEOEXO, -1
EOXOOOEXX, -1
OXOXOOXOX, 0
XEEOOOXEE, -1
OEXEOEXEO, -1
OEEOOEXXX, 1
XXXEEOEEO, 1
OEXXOXEEO, -1
XEOEXOEEO, -1
EOEXOXEOE, -1
XOEEXOOEX, 1
OXXXOXOOX, 1
XXXEEOEOE, 1
OEXOXXOEE, -1
EOEOEOXXX, 1
OEOXOXXXO, -1
EOOEXOXXO, -1
OXEOXEOOX, -1
XOXXOOOXO, 0
XEOXEEXOO, 1
EEXOXOXEE, 1
EXEOXOEXE, 1
EEXOEXOEX, 1
XEEXEOXEO, 1
OEOEOXXXX, 1
OXOOXEEXX, 1
EOXOXEXEE, 1
XXXXOOOOX, 1
XOEEXEOEX, 1
XXOOOXXXO, 0
OXEEOOXXX, 1
OXOEOEXXX, 1
XXXEEOEOE, 1
EEXOOOXEX, -1
XXOEOXOEO, -1
XEEEEXOOO, -1
OOEOEEXXX, 1
XXXOEXOOE, 1
EXOXOEOXE, -1
OOXXOOOXX, 0
XXXOOXOEO, 1
EEEEOOXXX, 1
EOXXOEXOE, -1
XOOXEOXEE, 1
XOEEOXEOX, -1
OOXOEEOXX, -1
XEOXEOEEO, -1
OOXXOOOXX, 0
OOOEEEEXX, -1
XEOXEEXOO, 1
EOXOEXEEX, 1
OXOOXXXOX, 0
OOXEXOXEX, 1
XEOOXOEXX, 1
XXXEOEEEO, 1
XOOEXEXOX, 1
OEEXOXXEO, -1
EEXOOOEEX, -1
OOOEXXEEE, -1
EEOEXOXEO, -1
OEEXOXEEO, -1
EOXEOXOEX, 1
OOEEEEXXX, 1
EEXOXEXOE, 1
OEXOEXEEX, 1
EEOXEOXXO, -1
EEXOOOEXE, -1
EOEOEOXXX, 1
XOEXEEXOE, 1
OEXEXXXOO, 1
XXXOOXEEO, 1
XXXOOEEEE, 1
XEOXEEXOE, 1
OXEXXOEXO, 1
XXOEXEOOX, 1
XOOXEEXOX, 1
EXXOOXOEX, 1
XEOXOEOEX, -1
OOEXOEXOX, -1
OXEEOEXEO, -1
EEXEEXOOO, -1
EXXEEEOOO, -1
XEEEEXOOO, -1
OOOXEXXOE, -1
XEOXXOOOX, 1
EEXEXXOOO, -1
OOOOEXEXX, -1
XXOOOOXOX, -1
OEEXXXEOO, 1
XXOEEOEXO, -1
XEXOOOOXE, -1
XEOEXOEEO, -1
XEOEEOEXO, -1
XEEOOOEEX, -1
OXEOEEOXE, -1
OXEXOEEEO, -1
OEEOEXOXE, -1
XOOXOEOXE, -1
OOXOEEOXX, -1
EEEXXEOOO, -1
OXOOOXXOX, 0
EOXOOEXOX, -1
OOOEEXEXE, -1
EOEEOXEOX, -1
XOXXOOXEO, 1
XXXOEOEXO, 1
XXXEEOEOE, 1
OEXEEXEOX, 1
XEXOOOXXO, -1
EEOXXXOEO, 1
XXOOXXXOO, 0
OOXXEXOEX, 1
EEXEOXEOX, 1
XEEOXEEOX, 1
XXXEEOEEO, 1
OOOEXEXEX, -1
XXOEOEOEE, -1
XEOXEOEEO, -1
XXOOEOEXO, -1
OOOEEXXEE, -1
OEEOEXOXE, -1
XXXXOOEOO, 1
XEOXOXOXO, -1
EEXOOOEXE, -1
EXOXEOEEO, -1
XEOEOEOEX, -1
OOXOXEXEE, 1
EEXOOXEEX, 1
OXXOOXXOX, 1
XXOEOOOXX, -1
XXEOOOXOE, -1
EOXEOEEOX, -1
OXOOXXXOO, 0
OOOXEEXEE, -1
XXXOEEOEO, 1
XXOEEOXEO, -1
XXOEOOOXE, -1
OXEOEEOXE, -1
OXEXOEEEO, -1
OOOXOEXEX, -1
EEOXEOEXO, -1
EEOXXXOOE, 1
EEXEXOXOE, 1
XOXEOEXOE, -1
XEOEXOXOO, -1
OEXOXEOEE, -1
OOEXXXEOE, 1
EOEXXXOXO, 1
EXOXOOXXO, -1
XXOOOOEXE, -1
EOXEOEEOX, -1
EXXEEEOOO, -1
EXEXEEOOO, -1
EOXXXOXOO, 1
OOXXXOXOX, 1
OEEXXXEEO, 1
XEOXOEXOX, 1
XEEXOOXOX, 1
EEEXXXOEO, 1
XXXEOXEOO, 1
OEEXOXXEO, -1
OXEOEXOEE, -1
XOEEOEEOX, -1
XEEOOOEXE, -1
OXXXOOEEO, -1
OOXOOXXEX, 1
EXXOXEXOO, 1
XOOEXOEXX, 1
OXOXXOXOX, 0
OXXEOXXOO, -1
XXEOOOEEE, -1
EOXEOEEOX, -1
EXEXEEOOO, -1
OXOXXOOOX, 0
EOXEOEEOX, -1
OOOEXEXOX, -1
XOEEOXEOE, -1
OXEXOXOEO, -1
OEXOEEOEX, -1
XEEOOOEXE, -1
XOEXOEXEO, 1
OEEEEOXXX, 1
XEEOXEOEX, 1
XOXOOXXXO, 0
EXOOXEEXE, 1
XEEXOOXEE, 1
XXXOOXEEO, 1
XXXOEEEOE, 1
OOOXEEXEX, -1
EEXOOOXEE, -1
EXOOXEEXO, 1
EEXEXOXEO, 1
XOEEXOEEX, 1
EEEEOOXXX, 1
EXEEXOOXE, 1
EXEEXOOXE, 1
OXEXOEXEO, -1
XOOEXOEEX, 1
OOXEEXEEX, 1
EOOEEEXXX, 1
OOXXOOXXX, 1
OXXXOOXOX, 0
XXOOOXXOX, 0
EEOXXXEEO, 1
OOOXEEXXE, -1
EOXEOXEOE, -1
OOOXEEXEE, -1
OXOXOOXOX, 0
EOEXOXEOE, -1
XOOOXXOXO, 0
EXOEOXOEE, -1
XXXEOEOEO, 1
OEEOEEXXX, 1
EEXXEXOOO, -1
XOEOXEEOX, 1
EXOXOEOXE, -1
XOOXOEXEE, 1
OOXXOXXOE, -1
XEOEOEOXE, -1
OOOEXEXEE, -1
OXXXXOOOO, -1
XEEEXOOOX, 1
EOEEOEXXX, 1
EOEOOXXXX, 1
EXOXXXEOO, 1
EOEEEOXXX, 1
EEOXOEOXX, -1
XEOOXEOEX, 1
EOXOEXEEX, 1
XOXEOXEOE, -1
XXOEEOEEO, -1
XOOOXXXOO, 0
EEOXXOEEO, -1
OEEOXEOXE, -1
OXEOXEOOX, -1
XXEOXEOOO, -1
XEEOXEOOX, 1
EEOXEOXXO, -1
EEEXXEOOO, -1
EXOXOEOOX, -1
XXOOOXXOO, 0
XOEEOEEOX, -1
XEEOOOEEX, -1
XEOXOOOXE, -1
OEXEXOXEO, 1
EOEXXXEOE, 1
OOOEXXEXE, -1
XOXEXOXOO, 1
OEXEXOXEE, 1
XEXOXEOOX, 1
XEEXOOXOX, 1
OOOEXXEEX, -1
XEOXOEXOE, 1
EXOOXEEXE, 1
XEEEXOOEX, 1
XXXEOEOEE, 1
OEEOEXOXX, -1
OOOXEEXEE, -1
OXXEOEEEO, -1
EXXOEXOOO, -1
OOOEXXEEE, -1
EOXOOXXOE, -1
OOEOEEXXX, 1
EOEXXXEEO, 1
XXXOOXEOE, 1
XEOEXOEXO, -1
OEOXEOXXO, -1
EXEOOOXEE, -1
OOOEEEXXE, -1
EOXEOEXOE, -1
XEOEXOEOX, 1
EEOOEEXXX, 1
OOEEEEXXX, 1
OXOOXXXXO, 1
XEOEOEOXX, -1
OXEOOEXXO, -1
OXXOOEEXO, -1
EXEOOOEXE, -1
EXEOOOEEX, -1
EOXEXXOOO, -1
EXOEXOEEO, -1
EOXOXOXEE, 1
EOXEXEXEO, 1
OXOOXXOEX, -1
OOOXEEEEX, -1
XXEOOOEEE, -1
EEOEOXOEX, -1
XEOXOOXEE, 1
XOEXEOXEE, 1
XXXEEOEOE, 1
XOEXOOXXE, 1
XEOOXEEEX, 1
OEEEOEXXX, 1
EEEOEOXXX, 1
XOEXOEXEE, 1
XOEOOXXOX, -1
XXOOOEOEX, -1
XEOXEOEEO, -1
OXEOEEOXE, -1
OEEOXEOEX, -1
EEOEOXOXE, -1
OOOXEXEEE, -1
EOXEXXOOO, -1
EEOXOXOEE, -1
XXXOEOOOX, 1
EEOXXXEEO, 1
XEEXOEXOE, 1
XXOOOXXXO, 0
EOOEEEXXX, 1
OOOXEXEXE, -1
EOXEXOXOE, 1
XOXXOXEOO, -1
EEXOOOEXE, -1
EXEOXXOOO, -1
OOOEXEXEE, -1
OEEOEXOXE, -1
OXEOEEOEX, -1
XEOOXOEEX, 1
OEXOXEXEE, 1
OOOXXEOXX, -1
EOEEOEXOX, -1
EXOEEOEXO, -1
XXOXOOXOE, 1
OXXEXOXEO, 1
XXOEEOEXO, -1
XEEOXOOEX, 1
XXOEOXOOX, -1
EEXOOOXEE, -1
EXXOOOEEE, -1
XOXOXOOXO, 0
XXEOOOEEE, -1
XEEOXXOOO, -1
EXEOOOXEE, -1
EEOXXOXOO, -1
OXEOXOEXE, 1
XEOXOOXXE, 1
XXXEEEEOO, 1
XOEXXOXEO, 1
XOEXXXEOO, 1
OEXOEXOXE, -1
OOXXXXOOE, 1
OOXOEXEXX, 1
EOEEOEXXX, 1
XXXEOXEOO, 1
XOOOOXXXX, 1
XEEXOEXEO, 1
XXOOXXOOX, 1
XEXOOOEXE, -1
OXOEOOXXX, 1
EEOXOEOXX, -1
OOOXEEEEX, -1
OEXEXEXOO, 1
OEEEOEXXX, 1
EOXEXOXEE, 1
XXXOEOXEO, 1
OEEXXXOEE, 1
EOXEEXOEX, 1
EEXEXOXOE, 1
XXOXXOOOX, 1
EOOEEEXXX, 1
XOEEXOEEX, 1
XOXOXEXEO, 1
EXOOXXEXO, 1
OXOOXXXOX, 0
EOXOOXEXX, 1
XEOEXEOEX, 1
EOXEEXOEX, 1
EOXXOEXOE, -1
OEXOEEOEX, -1
EOXOXEXOE, 1
EXOEOEOXX, -1
OOOXEXEEE, -1
EOEEOEXOX, -1
OOXEXEXOE, 1
XXEOXOOXE, 1
XEEEXEOOX, 1
OEOEEEXXX, 1
XOXXOOOXX, 0
XEOXOOXXE, 1
EOEXXXEEO, 1
EOOXXXEEE, 1
OEOEOXXXX, 1
XXOXOEOEE, -1
OOEXXXEOE, 1
EXEOXEOXE, 1
XEEXEOXOE, 1
XXXEEEOOE, 1
XXXEEEOOE, 1
OXXEXOXOE, 1
EEXXXEOOO, -1
OXOOXOXOX, 0
XXXOOEOEE, 1
XXXOEEEOE, 1
OEXOXEXEE, 1
EEOXXXEOE, 1
OOEEEEXXX, 1
EEXOEXEOX, 1
XOEXOEEOX, -1
OXXEOEEEO, -1
OEEOEXOXE, -1
OEXOXOXEE, 1
EXOEXOEXE, 1
XXXEEEOEO, 1
XXXEOOEEE, 1
EEOXOEOXX, -1
XOEXOEXEO, 1
EXOEXEEXO, 1
OOXEEXEEX, 1
OXEXXOEXO, 1
EXOOXEXXO, 1
XOXOXOXEE, 1
EEOXXXOEE, 1
OEXEXEXOE, 1
EXOEXOEXE, 1
XOEEXEOEX, 1
OOXEXEXEE, 1
EEXOEXOEX, 1
XEEOXOEEX, 1
OEXOXXXEO, 1
XOOEXXOEX, 1
XEEXOEXOE, 1
EXOOXOEXX, 1
XOXOXEXEO, 1
XEOEXOEEX, 1
XOXOXXOXO, 0
EEEOOEXXX, 1
XEOEXEEOX, 1
OOXEEOXXX, 1
XOEEXOEEX, 1
OOXXXOXOX, 1
XEEEXEOOX, 1
EXOXOEOEX, -1
XOEOXOOXX, 1
XEOEXOEXO, -1
EEOEXOXEO, -1
EOXEXOXEO, 1
EXXXEEOOO, -1
EXOXOEOOX, -1
OOOEXEXEE, -1
OXEOEXOEE, -1
EEOOOEXXX, 1
XOOOXXXXO, 0
XEEOOOXXE, -1
XEOXEOXOE, 1
EXOEOEOXX, -1
OOOEEXEXE, -1
XEEOXOOEX, 1
OEEEOXXXO, -1
OEXEXEXOO, 1
EEXOEXEOX, 1
OXEOXXOEE, -1
EOXEXXOOO, -1
OEXOXEOEE, -1
EOXXXEOOO, -1
EEOEXOEXO, -1
EEOEOXOEX, -1
OOXXXOOOX, 0
EOEEOXXOE, -1
OOOEXXXEO, -1
OOEXXXOEE, 1
XXOOXXXOO, 0
OEXEXXXOO, 1
EXOEOOXXX, 1
XEOXOEXEE, 1
XOEXXEOOX, 1
XOXEXXOOO, -1
OEEOEXOXE, -1
XOXOOXOXO, 0
XOEXEXOOO, -1
XOEEXXOOO, -1
XEEXEOXOO, 1
EEOEOEXXX, 1
OEEEEOXXX, 1
OXXOEEOEX, -1
EOEXXXOEO, 1
EXXXEEOOO, -1
EEOEOEOXX, -1
EXEEEXOOO, -1
XXXEOEOEO, 1
OXEXXOEXO, 1
OXEXOXXOO, -1
XXXOEEOEO, 1
XXEEEXOOO, -1
OOXXOOXXO, -1
OEXOXEXEO, 1
OEEOXEOXX, -1
XOOXXOOXO, -1
EXXOOOEEE, -1
XOXEOEEOE, -1
XOXXOOOOX, -1
OXXOXOOEE, -1
OEEXOEEXO, -1
OEXOOXXOX, 1
EOEXXXEEO, 1
OXOXOXXOX, 0
XXXOOEEEE, 1
OXXXXOXOO, 1
OXXXOEEEO, -1
EXOEOXOEE, -1
XXXOEEOOE, 1
XEEXOOXEE, 1
OEXEOXEXO, -1
EOXEXOXOE, 1
EXEXXEOOO, -1
OOXOXEXEE, 1
XEEXEOXEO, 1
EOOXXXEEE, 1
EEOXOXOEX, -1
XXOOXOEOX, 1
EXEOXOEXE, 1
XXOXOEOEE, -1
XOEEOXEOE, -1
EEOXOXOEE, -1
XEEOOOEXE, -1
XOEXOEEOE, -1
OOOEXEXXO, -1
EEOEOXOXE, -1
XOEEOXEOE, -1
EEOOEOXXX, 1
XOOEXEEEX, 1
OOXEOXEXX, 1
XXXEOOEEE, 1
XOEOXEEEX, 1
EOXEXEXOE, 1
OXOXXOOXX, 1
XEEEXOOEX, 1
OXXEOXOEX, 1
OXEEOEXXO, -1
XEOEXXOOO, -1
EXOEOEOEX, -1
OOOXEXEEE, -1
OEXEEXOOX, 1
OXEOEXOEX, -1
XOEOXOEEX, 1
XXXEEOOOX, 1
XEEOOOXXE, -1
XOOXXOXOE, 1
OEXXEXOOX, 1
XXEOOOEXE, -1
