OOEXEEEXE, -1, -9
OOEXXEEXE, 1, -9
OOOXXEEXE, -1, -1
EEEEEOEEE, -1, -9
EXEEEOEEE, 1, -9
EXEEEOOEE, -1, -9
EXXEEOOEE, 1, -9
EXXEOOOEE, -1, -9
XXXEOOOEE, 1, 1
EEEEEEEXE, 1, -9
EEEEEEEXO, -1, -9
EEEEEXEXO, 1, -9
EEEEOXEXO, -1, -9
EEEEOXXXO, 1, -9
OEEEOXXXO, -1, -1
EEEEEOEEE, -1, -9
EEEXEOEEE, 1, -9
EOEXEOEEE, -1, -9
EOEXEOEXE, 1, -9
EOEXEOEXO, -1, -9
XOEXEOEXO, 1, -9
XOOXEOEXO, -1, -1
EEEEEEEOE, -1, -9
EEEEEEEOX, 1, -9
EEEEOEEOX, -1, -9
XEEEOEEOX, 1, -9
XOEEOEEOX, -1, -1
EEEOEEEEE, -1, -9
EXEOEEEEE, 1, -9
EXOOEEEEE, -1, -9
XXOOEEEEE, 1, -9
XXOOEEEOE, -1, -9
XXOOEXEOE, 1, -9
XXOOEXOOE, -1, -9
XXOOEXOOX, 1, -9
XXOOOXOOX, -1, -1
EOEEEEEEE, -1, -9
EOEEEEXEE, 1, -9
OOEEEEXEE, -1, -9
OOEXEEXEE, 1, -9
OOOXEEXEE, -1, -1
EEEEEEOEE, -1, -9
EXEEEEOEE, 1, -9
EXEEOEOEE, -1, -9
XXEEOEOEE, 1, -9
XXOEOEOEE, -1, -1
EEEEEOEEE, -1, -9
EEEEEOEXE, 1, -9
EEEEEOOXE, -1, -9
EEEEEOOXX, 1, -9
OEEEEOOXX, -1, -9
OEEEXOOXX, 1, -9
OEEOXOOXX, -1, -1
EEEEEEOEE, -1, -9
EEEXEEOEE, 1, -9
EEEXEOOEE, -1, -9
EEXXEOOEE, 1, -9
OEXXEOOEE, -1, -9
OEXXEOOEX, 1, -9
OEXXOOOEX, -1, -9
OEXXOOOXX, 1, -9
OOXXOOOXX, -1, 0
EEEEEEEOE, -1, -9
EEXEEEEOE, 1, -9
EOXEEEEOE, -1, -9
XOXEEEEOE, 1, -9
XOXEOEEOE, -1, -1
EEEEEOEEE, -1, -9
XEEEEOEEE, 1, -9
XEEEEOOEE, -1, -9
XEEEXOOEE, 1, -9
XEEEXOOEO, -1, -9
XEEXXOOEO, 1, -9
XEOXXOOEO, -1, -1
EEEEEEEEO, -1, -9
EEEEEXEEO, 1, -9
EEEEOXEEO, -1, -9
EEEEOXXEO, 1, -9
OEEEOXXEO, -1, -1
EEEEEEOEE, -1, -9
EEEEEEOEX, 1, -9
EEEEEEOOX, -1, -9
EEXEEEOOX, 1, -9
EEXEEOOOX, -1, -9
EEXEXOOOX, 1, -9
OEXEXOOOX, -1, -9
OXXEXOOOX, 1, -9
OXXOXOOOX, -1, -1
OEEEEEEEE, -1, -9
OEEEEEEEX, 1, -9
OEEEEEEOX, -1, -9
OEEEEEXOX, 1, -9
OEEOEEXOX, -1, -9
OXEOEEXOX, 1, -9
OXEOEOXOX, -1, -9
OXXOEOXOX, 1, -9
OXXOOOXOX, -1, -1
EEEEEEOEE, -1, -9
EEEXEEOEE, 1, -9
EOEXEEOEE, -1, -9
EOXXEEOEE, 1, -9
EOXXEOOEE, -1, -9
EOXXEOOEX, 1, -9
OOXXEOOEX, -1, -9
OOXXEOOXX, 1, -9
OOXXOOOXX, -1, 0
OEEEEEEEE, -1, -9
OEEXEEEEE, 1, -9
OEEXOEEEE, -1, -9
OEEXOEXEE, 1, -9
OEEXOEXEO, -1, -1
EEEEOEEEE, -1, -9
EXEEOEEEE, 1, -9
OXEEOEEEE, -1, -9
OXEXOEEEE, 1, -9
OXEXOEEEO, -1, -1
OEEEEEEEE, -1, -9
OEEEXEEEE, 1, -9
OEEEXEEEO, -1, -9
OXEEXEEEO, 1, -9
OXOEXEEEO, -1, -9
OXOEXEEXO, 1, 1
EEEXEEEEE, 1, -9
EEEXEEEEO, -1, -9
EEEXXEEEO, 1, -9
EEEXXOEEO, -1, -9
EXEXXOEEO, 1, -9
EXOXXOEEO, -1, -1
OEEEEEEEE, -1, -9
OEEEEEEXE, 1, -9
OOEEEEEXE, -1, -9
OOEEXEEXE, 1, -9
OOOEXEEXE, -1, -1
EOEEEEEEE, -1, -9
EOEEEXEEE, 1, -9
EOEEEXEOE, -1, -9
EOEEEXEOX, 1, -9
EOEEOXEOX, -1, -1
EEEEEEEEO, -1, -9
EXEEEEEEO, 1, -9
EXEOEEEEO, -1, -9
EXXOEEEEO, 1, -9
EXXOEEOEO, -1, -9
XXXOEEOEO, 1, 1
EEEEEEXEE, 1, -9
OEEEEEXEE, -1, -9
OEEEEEXEX, 1, -9
OEEOEEXEX, -1, -9
OEEOEEXXX, 1, 1
EEEEEEEXE, 1, -9
EEEEEEOXE, -1, -9
XEEEEEOXE, 1, -9
XEEEEOOXE, -1, -9
XEEXEOOXE, 1, -9
XOEXEOOXE, -1, -9
XOEXXOOXE, 1, -9
XOOXXOOXE, -1, -9
XOOXXOOXX, 1, 1
EEXEEEEEE, 1, -9
EEXOEEEEE, -1, -9
EEXOEEEEX, 1, -9
EEXOEEEOX, -1, -9
EEXOEXEOX, 1, 1
XEEEEEEEE, 1, -9
XEEEEEEOE, -1, -9
XXEEEEEOE, 1, -9
XXEOEEEOE, -1, -9
XXXOEEEOE, 1, 1
EEXEEEEEE, 1, -9
EEXEEEEOE, -1, -9
EEXEEEXOE, 1, -9
EEXEEOXOE, -1, -9
EEXEXOXOE, 1, 1
EEEEEEXEE, 1, -9
EEOEEEXEE, -1, -9
XEOEEEXEE, 1, -9
XEOEOEXEE, -1, -9
XEOXOEXEE, 1, 1
EEXEEEEEE, 1, -9
EOXEEEEEE, -1, -9
EOXEEEXEE, 1, -9
EOXEEEXEO, -1, -9
EOXEXEXEO, 1, 1
EEEEXEEEE, 1, -9
EEEEXEEEO, -1, -9
EEEXXEEEO, 1, -9
EEEXXEOEO, -1, -9
EEEXXXOEO, 1, 1
EEEEXEEEE, 1, -9
EOEEXEEEE, -1, -9
EOEEXXEEE, 1, -9
EOEEXXEEO, -1, -9
EOEXXXEEO, 1, 1
EEEEEEEEX, 1, -9
EEEEEEEOX, -1, -9
EEEEXEEOX, 1, -9
EEEOXEEOX, -1, -9
XEEOXEEOX, 1, 1
EEEXEEEEE, 1, -9
EEEXEEEEO, -1, -9
EEEXXEEEO, 1, -9
OEEXXEEEO, -1, -9
OEEXXXEEO, 1, 1
EEEXEEEEE, 1, -9
EEEXEEOEE, -1, -9
EEEXXEOEE, 1, -9
EEEXXEOOE, -1, -9
EEEXXXOOE, 1, 1
EEXEEEEEE, 1, -9
EEXOEEEEE, -1, -9
EEXOEEXEE, 1, -9
EEXOEOXEE, -1, -9
EEXOXOXEE, 1, 1
EEXEEEEEE, 1, -9
OEXEEEEEE, -1, -9
OEXEEEEXE, 1, -9
OEXEEOEXE, -1, -9
OEXEEOEXX, 1, -9
OEXEEOOXX, -1, -9
OXXEEOOXX, 1, -9
OXXOEOOXX, -1, -1
EEEEEEEOE, -1, -9
EEEEEEEOX, 1, -9
EEEOEEEOX, -1, -9
EEEOEXEOX, 1, -9
EEOOEXEOX, -1, -9
XEOOEXEOX, 1, -9
XEOOEXOOX, -1, -9
XEOOXXOOX, 1, 1
EEEEEEEEX, 1, -9
EEEOEEEEX, -1, -9
EXEOEEEEX, 1, -9
EXEOEOEEX, -1, -9
EXEOEOEXX, 1, -9
EXEOOOEXX, -1, -1
EEEOEEEEE, -1, -9
EEEOEEEXE, 1, -9
EEOOEEEXE, -1, -9
EXOOEEEXE, 1, -9
OXOOEEEXE, -1, -9
OXOOXEEXE, 1, 1
EEEXEEEEE, 1, -9
EOEXEEEEE, -1, -9
EOEXXEEEE, 1, -9
EOEXXEEEO, -1, -9
EOEXXXEEO, 1, 1
EXEEEEEEE, 1, -9
EXEEEOEEE, -1, -9
EXEXEOEEE, 1, -9
OXEXEOEEE, -1, -9
OXEXEOEXE, 1, -9
OXEXEOOXE, -1, -9
OXEXXOOXE, 1, 1
EEEEEEXEE, 1, -9
EEOEEEXEE, -1, -9
XEOEEEXEE, 1, -9
XEOEEOXEE, -1, -9
XEOXEOXEE, 1, 1
EXEEEEEEE, 1, -9
EXOEEEEEE, -1, -9
XXOEEEEEE, 1, -9
XXOOEEEEE, -1, -9
XXOOEEEEX, 1, -9
XXOOEEOEX, -1, -9
XXOOXEOEX, 1, 1
EEEEEEXEE, 1, -9
EEEEEEXEO, -1, -9
EEEXEEXEO, 1, -9
EEEXEOXEO, -1, -9
XEEXEOXEO, 1, 1
EEEXEEEEE, 1, -9
EOEXEEEEE, -1, -9
EOEXEEEEX, 1, -9
OOEXEEEEX, -1, -9
OOEXEEEXX, 1, -9
OOOXEEEXX, -1, -1
EEEEOEEEE, -1, -9
EEEEOEXEE, 1, -9
EOEEOEXEE, -1, -9
EOEEOEXXE, 1, -9
EOEEOEXXO, -1, -9
EOEEOXXXO, 1, -9
OOEEOXXXO, -1, -1
EEEEEEEEO, -1, -9
EXEEEEEEO, 1, -9
OXEEEEEEO, -1, -9
OXEEXEEEO, 1, -9
OXEEXEEOO, -1, -9
OXEXXEEOO, 1, -9
OXEXXEOOO, -1, -1
EEEOEEEEE, -1, -9
EXEOEEEEE, 1, -9
EXEOEOEEE, -1, -9
EXEOEOEEX, 1, -9
EXEOOOEEX, -1, -1
EEOEEEEEE, -1, -9
EEOEEXEEE, 1, -9
EEOEEXEEO, -1, -9
XEOEEXEEO, 1, -9
XEOEOXEEO, -1, -9
XEOEOXEXO, 1, -9
XEOEOXOXO, -1, -1
EEEEOEEEE, -1, -9
EEEEOEEXE, 1, -9
EEEEOEOXE, -1, -9
EEEEOEOXX, 1, -9
EEOEOEOXX, -1, -1
OEEEEEEEE, -1, -9
OEEXEEEEE, 1, -9
OEEXOEEEE, -1, -9
OEXXOEEEE, 1, -9
OEXXOEEEO, -1, -1
EEEOEEEEE, -1, -9
EXEOEEEEE, 1, -9
EXOOEEEEE, -1, -9
EXOOEEEEX, 1, -9
EXOOEEEOX, -1, -9
EXOOEEXOX, 1, -9
OXOOEEXOX, -1, -9
OXOOEXXOX, 1, -9
OXOOOXXOX, -1, 0
EEEEEEEEO, -1, -9
EXEEEEEEO, 1, -9
EXEEOEEEO, -1, -9
EXEEOEEXO, 1, -9
OXEEOEEXO, -1, -1
EOEEEEEEE, -1, -9
EOEEEEEEX, 1, -9
OOEEEEEEX, -1, -9
OOEXEEEEX, 1, -9
OOOXEEEEX, -1, -1
EEEEEEEOE, -1, -9
EEEEXEEOE, 1, -9
EEOEXEEOE, -1, -9
EEOXXEEOE, 1, -9
EEOXXOEOE, -1, -9
EXOXXOEOE, 1, -9
EXOXXOEOO, -1, -1
EEEEEEEOE, -1, -9
EEEEXEEOE, 1, -9
EOEEXEEOE, -1, -9
EOEEXEXOE, 1, -9
OOEEXEXOE, -1, -9
OOXEXEXOE, 1, 1
EEEEEEXEE, 1, -9
OEEEEEXEE, -1, -9
OEEEXEXEE, 1, -9
OEOEXEXEE, -1, -9
OEOEXEXEX, 1, -9
OOOEXEXEX, -1, -1
EEOEEEEEE, -1, -9
EEOEXEEEE, 1, -9
EEOEXOEEE, -1, -9
EEOEXOXEE, 1, -9
EEOEXOXEO, -1, -1
EEEEEEEEO, -1, -9
EEEEEEXEO, 1, -9
EEOEEEXEO, -1, -9
EEOEEEXXO, 1, -9
EEOEEOXXO, -1, -1
EEEEEEEOE, -1, -9
EEEEEEXOE, 1, -9
EEOEEEXOE, -1, -9
XEOEEEXOE, 1, -9
XEOEEEXOO, -1, -9
XEOXEEXOO, 1, 1
EXEEEEEEE, 1, -9
EXEEEEEOE, -1, -9
EXEEEEXOE, 1, -9
EXEEOEXOE, -1, -9
EXEEOEXOX, 1, -9
EXEEOOXOX, -1, -9
XXEEOOXOX, 1, -9
XXEOOOXOX, -1, -1
EEEEEEEEO, -1, -9
EEEEEEEXO, 1, -9
EOEEEEEXO, -1, -9
EOEEEEXXO, 1, -9
EOOEEEXXO, -1, -9
EOOEXEXXO, 1, -9
OOOEXEXXO, -1, -1
EOEEEEEEE, -1, -9
EOXEEEEEE, 1, -9
EOXOEEEEE, -1, -9
EOXOEEXEE, 1, -9
EOXOOEXEE, -1, -9
EOXOOEXEX, 1, -9
EOXOOOXEX, -1, -1
EOEEEEEEE, -1, -9
EOXEEEEEE, 1, -9
EOXEEEOEE, -1, -9
XOXEEEOEE, 1, -9
XOXEOEOEE, -1, -9
XOXEOEOXE, 1, -9
XOXOOEOXE, -1, -9
XOXOOXOXE, 1, -9
XOXOOXOXO, -1, 0
EEEEOEEEE, -1, -9
EEXEOEEEE, 1, -9
OEXEOEEEE, -1, -9
OEXEOEXEE, 1, -9
OEXEOEXEO, -1, -1
EEEEEEOEE, -1, -9
XEEEEEOEE, 1, -9
XOEEEEOEE, -1, -9
XOXEEEOEE, 1, -9
XOXEEOOEE, -1, -9
XOXEEOOXE, 1, -9
XOXEEOOXO, -1, -9
XOXEXOOXO, 1, -9
XOXOXOOXO, -1, 0
EEEEOEEEE, -1, -9
EEEEOEEXE, 1, -9
EOEEOEEXE, -1, -9
XOEEOEEXE, 1, -9
XOEEOEEXO, -1, -9
XOEEOEXXO, 1, -9
XOEEOOXXO, -1, -9
XOEXOOXXO, 1, 1
EEEEEXEEE, 1, -9
EEEOEXEEE, -1, -9
EEEOEXXEE, 1, -9
EOEOEXXEE, -1, -9
EOEOEXXEX, 1, -9
OOEOEXXEX, -1, -9
OOXOEXXEX, 1, 1
EEEEEEEXE, 1, -9
EEEEEEOXE, -1, -9
XEEEEEOXE, 1, -9
XEOEEEOXE, -1, -9
XEOEEEOXX, 1, -9
XEOEOEOXX, -1, -1
EEEOEEEEE, -1, -9
EXEOEEEEE, 1, -9
EXOOEEEEE, -1, -9
EXOOEEEEX, 1, -9
OXOOEEEEX, -1, -9
OXOOEXEEX, 1, -9
OXOOEXOEX, -1, -1
EEEEEEEOE, -1, -9
EXEEEEEOE, 1, -9
EXOEEEEOE, -1, -9
EXOEEEXOE, 1, -9
OXOEEEXOE, -1, -9
OXOXEEXOE, 1, -9
OXOXEEXOO, -1, -9
OXOXXEXOO, 1, -9
OXOXXOXOO, -1, -1
EEEEOEEEE, -1, -9
EXEEOEEEE, 1, -9
EXEEOOEEE, -1, -9
XXEEOOEEE, 1, -9
XXEOOOEEE, -1, -1
EOEEEEEEE, -1, -9
EOEEEXEEE, 1, -9
EOOEEXEEE, -1, -9
EOOEXXEEE, 1, -9
OOOEXXEEE, -1, -1
EEEEEEEEO, -1, -9
EXEEEEEEO, 1, -9
EXEEEEOEO, -1, -9
XXEEEEOEO, 1, -9
XXEEEEOOO, -1, -1
EEEEEEOEE, -1, -9
EEEEXEOEE, 1, -9
EEEOXEOEE, -1, -9
EEEOXEOXE, 1, -9
OEEOXEOXE, -1, -1
EEEEOEEEE, -1, -9
EEEXOEEEE, 1, -9
OEEXOEEEE, -1, -9
OEEXOEXEE, 1, -9
OEEXOEXEO, -1, -1
EEEOEEEEE, -1, -9
EEEOXEEEE, 1, -9
EEEOXOEEE, -1, -9
EEEOXOEXE, 1, -9
EOEOXOEXE, -1, -9
EOXOXOEXE, 1, -9
OOXOXOEXE, -1, -9
OOXOXOXXE, 1, 1
EEEEXEEEE, 1, -9
EEEEXEOEE, -1, -9
EEEEXEOXE, 1, -9
EEEOXEOXE, -1, -9
EXEOXEOXE, 1, 1
EXEEEEEEE, 1, -9
EXOEEEEEE, -1, -9
EXOEEXEEE, 1, -9
EXOEEXOEE, -1, -9
EXOEXXOEE, 1, -9
EXOEXXOEO, -1, -9
EXOXXXOEO, 1, 1
EXEEEEEEE, 1, -9
EXEEOEEEE, -1, -9
EXEEOEEEX, 1, -9
EXEEOOEEX, -1, -9
XXEEOOEEX, 1, -9
XXEOOOEEX, -1, -1
EEOEEEEEE, -1, -9
EEOEXEEEE, 1, -9
EEOEXEEEO, -1, -9
EEOEXXEEO, 1, -9
EEOEXXEOO, -1, -9
EEOXXXEOO, 1, 1
EEEEEEEEX, 1, -9
EEEOEEEEX, -1, -9
EEXOEEEEX, 1, -9
EEXOEOEEX, -1, -9
EEXOEOEXX, 1, -9
EEXOOOEXX, -1, -1
EEEEEEOEE, -1, -9
EEEEEEOEX, 1, -9
EEOEEEOEX, -1, -9
EEOEXEOEX, 1, -9
OEOEXEOEX, -1, -9
OEOEXEOXX, 1, -9
OOOEXEOXX, -1, -1
EEEEOEEEE, -1, -9
EEEEOXEEE, 1, -9
EEEEOXEEO, -1, -9
XEEEOXEEO, 1, -9
XEEEOXOEO, -1, -9
XEEEOXOXO, 1, -9
XEOEOXOXO, -1, -1
OEEEEEEEE, -1, -9
OEEEEEEEX, 1, -9
OOEEEEEEX, -1, -9
OOEXEEEEX, 1, -9
OOOXEEEEX, -1, -1
EEOEEEEEE, -1, -9
EEOEXEEEE, 1, -9
EEOEXEEOE, -1, -9
EXOEXEEOE, 1, -9
EXOEXEEOO, -1, -9
EXOEXXEOO, 1, -9
EXOEXXOOO, -1, -1
OEEEEEEEE, -1, -9
OXEEEEEEE, 1, -9
OXOEEEEEE, -1, -9
OXOEEEXEE, 1, -9
OXOOEEXEE, -1, -9
OXOOXEXEE, 1, -9
OXOOXEXEO, -1, -9
OXOOXEXXO, 1, 1
XEEEEEEEE, 1, -9
XEEEEEOEE, -1, -9
XEXEEEOEE, 1, -9
XEXEEOOEE, -1, -9
XXXEEOOEE, 1, 1
EEEXEEEEE, 1, -9
EEEXOEEEE, -1, -9
EEXXOEEEE, 1, -9
EEXXOEEEO, -1, -9
XEXXOEEEO, 1, -9
XOXXOEEEO, -1, -9
XOXXOEXEO, 1, 1
EEEEEEXEE, 1, -9
EEEOEEXEE, -1, -9
EEEOEEXEX, 1, -9
EEEOEOXEX, -1, -9
EEEOEOXXX, 1, 1
EEEEEEXEE, 1, -9
EEEOEEXEE, -1, -9
EEEOXEXEE, 1, -9
EEOOXEXEE, -1, -9
EEOOXEXEX, 1, -9
EOOOXEXEX, -1, -9
XOOOXEXEX, 1, 1
EEEEEEEXE, 1, -9
EOEEEEEXE, -1, -9
EOEEEEXXE, 1, -9
EOEOEEXXE, -1, -9
EOEOEEXXX, 1, 1
EEEXEEEEE, 1, -9
EEEXEEOEE, -1, -9
EXEXEEOEE, 1, -9
EXEXOEOEE, -1, -9
XXEXOEOEE, 1, -9
XXOXOEOEE, -1, -1
EEEEEOEEE, -1, -9
EEEXEOEEE, 1, -9
EEEXEOOEE, -1, -9
XEEXEOOEE, 1, -9
XOEXEOOEE, -1, -9
XOEXXOOEE, 1, -9
XOEXXOOOE, -1, -9
XOEXXOOOX, 1, 1
EXEEEEEEE, 1, -9
EXEEEEEOE, -1, -9
EXXEEEEOE, 1, -9
EXXEEOEOE, -1, -9
XXXEEOEOE, 1, 1
EEEEEEEEX, 1, -9
EEOEEEEEX, -1, -9
EEOXEEEEX, 1, -9
EEOXOEEEX, -1, -9
EXOXOEEEX, 1, -9
EXOXOEOEX, -1, -1
EEEEEEOEE, -1, -9
EEEEEEOXE, 1, -9
EEOEEEOXE, -1, -9
XEOEEEOXE, 1, -9
XEOEOEOXE, -1, -1
OEEEEEEEE, -1, -9
OEEEEXEEE, 1, -9
OEEEEXEOE, -1, -9
OEEXEXEOE, 1, -9
OEOXEXEOE, -1, -9
OEOXXXEOE, 1, 1
EEEXEEEEE, 1, -9
EEEXEOEEE, -1, -9
EXEXEOEEE, 1, -9
EXEXEOEOE, -1, -9
EXEXEOEOX, 1, -9
EXOXEOEOX, -1, -9
XXOXEOEOX, 1, -9
XXOXEOOOX, -1, -9
XXOXXOOOX, 1, 1
EEEEEEEEX, 1, -9
EEOEEEEEX, -1, -9
EXOEEEEEX, 1, -9
EXOEEOEEX, -1, -9
EXOEXOEEX, 1, -9
EXOEXOOEX, -1, -9
XXOEXOOEX, 1, 1
EEEEEEEXE, 1, -9
EEEEEEOXE, -1, -9
EEEXEEOXE, 1, -9
EEOXEEOXE, -1, -9
XEOXEEOXE, 1, -9
XEOXOEOXE, -1, -1
EOEEEEEEE, -1, -9
EOEEEEEEX, 1, -9
EOEEEEEOX, -1, -9
XOEEEEEOX, 1, -9
XOEEOEEOX, -1, -1
EEEOEEEEE, -1, -9
EEXOEEEEE, 1, -9
EEXOEEEOE, -1, -9
EEXOEEXOE, 1, -9
EEXOEOXOE, -1, -9
EEXOXOXOE, 1, 1
EEEXEEEEE, 1, -9
OEEXEEEEE, -1, -9
OEEXXEEEE, 1, -9
OEEXXEEEO, -1, -9
OEEXXXEEO, 1, 1
EEEEEEXEE, 1, -9
EEEEEEXEO, -1, -9
EEXEEEXEO, 1, -9
EEXOEEXEO, -1, -9
EEXOXEXEO, 1, 1
EXEEEEEEE, 1, -9
EXEOEEEEE, -1, -9
EXXOEEEEE, 1, -9
OXXOEEEEE, -1, -9
OXXOEEEEX, 1, -9
OXXOEEOEX, -1, -1
EEEEEEEEO, -1, -9
EEXEEEEEO, 1, -9
EEXOEEEEO, -1, -9
EXXOEEEEO, 1, -9
EXXOOEEEO, -1, -9
XXXOOEEEO, 1, 1
EEEEXEEEE, 1, -9
EEEEXEOEE, -1, -9
EEXEXEOEE, 1, -9
EEXEXEOOE, -1, -9
EXXEXEOOE, 1, -9
EXXEXEOOO, -1, -1
EEEEEEOEE, -1, -9
EXEEEEOEE, 1, -9
EXEEEEOEO, -1, -9
EXEXEEOEO, 1, -9
EXEXEEOOO, -1, -1
EEEEEEEOE, -1, -9
EEEEXEEOE, 1, -9
EEEEXOEOE, -1, -9
XEEEXOEOE, 1, -9
XEEOXOEOE, -1, -9
XEEOXOEOX, 1, 1
EEEEEEXEE, 1, -9
EEEEEEXEO, -1, -9
EEEEEXXEO, 1, -9
EEEEOXXEO, -1, -9
EXEEOXXEO, 1, -9
OXEEOXXEO, -1, -1
EEEEEEEEO, -1, -9
EEXEEEEEO, 1, -9
EEXEEEEOO, -1, -9
XEXEEEEOO, 1, -9
XEXEEEOOO, -1, -1
EEEOEEEEE, -1, -9
EEXOEEEEE, 1, -9
EEXOEEOEE, -1, -9
EEXOEEOXE, 1, -9
OEXOEEOXE, -1, -1
EOEEEEEEE, -1, -9
EOEEEEEEX, 1, -9
EOEEEEOEX, -1, -9
EOEEEXOEX, 1, -9
EOOEEXOEX, -1, -9
EOOXEXOEX, 1, -9
OOOXEXOEX, -1, -1
EEEEOEEEE, -1, -9
XEEEOEEEE, 1, -9
XEEEOEEEO, -1, -9
XEEXOEEEO, 1, -9
XOEXOEEEO, -1, -9
XOEXOEXEO, 1, 1
EEEEXEEEE, 1, -9
EEEEXOEEE, -1, -9
EEEEXOXEE, 1, -9
EOEEXOXEE, -1, -9
EOXEXOXEE, 1, 1
EEEXEEEEE, 1, -9
OEEXEEEEE, -1, -9
OXEXEEEEE, 1, -9
OXEXOEEEE, -1, -9
OXXXOEEEE, 1, -9
OXXXOEEEO, -1, -1
EEEEEEOEE, -1, -9
EEEXEEOEE, 1, -9
EEEXOEOEE, -1, -9
EXEXOEOEE, 1, -9
EXOXOEOEE, -1, -1
OEEEEEEEE, -1, -9
OXEEEEEEE, 1, -9
OXEEEEEOE, -1, -9
OXEEEEXOE, 1, -9
OXEEOEXOE, -1, -9
OXEXOEXOE, 1, -9
OXEXOEXOO, -1, -1
EEEEEOEEE, -1, -9
EEXEEOEEE, 1, -9
EOXEEOEEE, -1, -9
EOXXEOEEE, 1, -9
OOXXEOEEE, -1, -9
OOXXEOEEX, 1, -9
OOXXEOEOX, -1, -9
OOXXXOEOX, 1, -9
OOXXXOOOX, -1, 0
EEEOEEEEE, -1, -9
EEEOEEEEX, 1, -9
EOEOEEEEX, -1, -9
EOXOEEEEX, 1, -9
OOXOEEEEX, -1, -9
OOXOEXEEX, 1, 1
EEXEEEEEE, 1, -9
EOXEEEEEE, -1, -9
EOXEEEXEE, 1, -9
EOXEEOXEE, -1, -9
EOXEXOXEE, 1, 1
EEEEEEXEE, 1, -9
OEEEEEXEE, -1, -9
OEEEEXXEE, 1, -9
OEEOEXXEE, -1, -9
OEEOXXXEE, 1, -9
OEEOXXXOE, -1, -9
OEXOXXXOE, 1, 1
EEEEXEEEE, 1, -9
EEEEXEEOE, -1, -9
EEEEXEXOE, 1, -9
EEOEXEXOE, -1, -9
EXOEXEXOE, 1, -9
EXOEXOXOE, -1, -9
EXOEXOXOX, 1, -9
EXOOXOXOX, -1, -9
XXOOXOXOX, 1, 1
EEEEEEEEX, 1, -9
EEEEEEEOX, -1, -9
EEXEEEEOX, 1, -9
EEXEEEOOX, -1, -9
EEXEEXOOX, 1, 1
EEEEEEXEE, 1, -9
EEEEOEXEE, -1, -9
EEEXOEXEE, 1, -9
EEEXOEXOE, -1, -9
XEEXOEXOE, 1, 1
EEEEEXEEE, 1, -9
EOEEEXEEE, -1, -9
EOEEEXXEE, 1, -9
OOEEEXXEE, -1, -9
OOEEEXXEX, 1, -9
OOOEEXXEX, -1, -1
EEEEEEOEE, -1, -9
EEEXEEOEE, 1, -9
EEOXEEOEE, -1, -9
EEOXEEOEX, 1, -9
EEOXOEOEX, -1, -1
EEEEOEEEE, -1, -9
EEEEOEEXE, 1, -9
EEOEOEEXE, -1, -9
XEOEOEEXE, 1, -9
XEOEOEOXE, -1, -1
EEOEEEEEE, -1, -9
EXOEEEEEE, 1, -9
EXOEEEEEO, -1, -9
EXOEXEEEO, 1, -9
EXOEXOEEO, -1, -1
EEEEEEEEO, -1, -9
EEEEXEEEO, 1, -9
EEEEXEOEO, -1, -9
EEEEXXOEO, 1, -9
EEEEXXOOO, -1, -1
EOEEEEEEE, -1, -9
EOEEXEEEE, 1, -9
EOEEXEOEE, -1, -9
XOEEXEOEE, 1, -9
XOOEXEOEE, -1, -9
XOOEXEOEX, 1, 1
EEEEEEEEX, 1, -9
EOEEEEEEX, -1, -9
EOEEEEXEX, 1, -9
EOEEOEXEX, -1, -9
EOEEOEXXX, 1, 1
EEEEXEEEE, 1, -9
EOEEXEEEE, -1, -9
EOXEXEEEE, 1, -9
OOXEXEEEE, -1, -9
OOXEXEXEE, 1, 1
EEEEEEEXE, 1, -9
EEEOEEEXE, -1, -9
EEXOEEEXE, 1, -9
EEXOEOEXE, -1, -9
EEXOXOEXE, 1, -9
EEXOXOOXE, -1, -9
EXXOXOOXE, 1, 1
XEEEEEEEE, 1, -9
XEEEOEEEE, -1, -9
XEEEOXEEE, 1, -9
XOEEOXEEE, -1, -9
XOEEOXXEE, 1, -9
XOEEOXXOE, -1, -1
EEOEEEEEE, -1, -9
EEOEEEEXE, 1, -9
EEOEEEOXE, -1, -9
XEOEEEOXE, 1, -9
XEOEOEOXE, -1, -1
EEOEEEEEE, -1, -9
EEOXEEEEE, 1, -9
EOOXEEEEE, -1, -9
EOOXEEEEX, 1, -9
OOOXEEEEX, -1, -1
OEEEEEEEE, -1, -9
OEEEEEEEX, 1, -9
OEOEEEEEX, -1, -9
OEOEEXEEX, 1, -9
OOOEEXEEX, -1, -1
OEEEEEEEE, -1, -9
OEEEEEEXE, 1, -9
OEEEEEOXE, -1, -9
OEXEEEOXE, 1, -9
OEXOEEOXE, -1, -1
EEEEEEEEO, -1, -9
EEEEXEEEO, 1, -9
EEEEXOEEO, -1, -9
EXEEXOEEO, 1, -9
EXOEXOEEO, -1, -1
EEEEEEOEE, -1, -9
EEXEEEOEE, 1, -9
EEXEEEOOE, -1, -9
EEXEEEOOX, 1, -9
EEXEOEOOX, -1, -9
EEXEOXOOX, 1, 1
EEXEEEEEE, 1, -9
OEXEEEEEE, -1, -9
OEXEXEEEE, 1, -9
OEXOXEEEE, -1, -9
OEXOXEXEE, 1, 1
EEEXEEEEE, 1, -9
EOEXEEEEE, -1, -9
EOEXXEEEE, 1, -9
EOEXXOEEE, -1, -9
